time,open,high,low,close
2025-06-13 15:30:00,36.246,36.327,36.202,36.218
2025-06-13 15:45:00,36.221,36.26,36.17,36.2
2025-06-13 16:00:00,36.199,36.265,36.134,36.247
2025-06-13 16:15:00,36.243,36.352,36.196,36.326
2025-06-13 16:30:00,36.331,36.368,36.264,36.278
2025-06-13 16:45:00,36.282,36.289,36.125,36.159
2025-06-13 17:00:00,36.163,36.22,36.087,36.118
2025-06-13 17:15:00,36.112,36.223,36.061,36.223
2025-06-13 17:30:00,36.223,36.302,36.18,36.262
2025-06-13 17:45:00,36.262,36.299,36.114,36.171
2025-06-13 18:00:00,36.171,36.189,36.119,36.169
2025-06-13 18:15:00,36.169,36.245,36.159,36.228
2025-06-13 18:30:00,36.226,36.252,36.195,36.227
2025-06-13 18:45:00,36.228,36.266,36.192,36.195
2025-06-13 19:00:00,36.198,36.233,36.149,36.172
2025-06-13 19:15:00,36.171,36.278,36.171,36.276
2025-06-13 19:30:00,36.277,36.317,36.247,36.256
2025-06-13 19:45:00,36.257,36.316,36.247,36.303
2025-06-13 20:00:00,36.304,36.331,36.279,36.291
2025-06-13 20:15:00,36.29,36.305,36.254,36.271
2025-06-13 20:30:00,36.273,36.292,36.237,36.254
2025-06-13 20:45:00,36.255,36.294,36.249,36.281
2025-06-13 21:00:00,36.283,36.348,36.26,36.318
2025-06-13 21:15:00,36.306,36.332,36.247,36.281
2025-06-13 21:30:00,36.277,36.293,36.23,36.256
2025-06-13 21:45:00,36.255,36.299,36.234,36.296
2025-06-13 22:00:00,36.295,36.335,36.29,36.305
2025-06-13 22:15:00,36.306,36.318,36.268,36.283
2025-06-13 22:30:00,36.285,36.292,36.249,36.291
2025-06-13 22:45:00,36.279,36.293,36.22,36.263
2025-06-13 23:00:00,36.25,36.288,36.222,36.285
2025-06-13 23:15:00,36.284,36.299,36.258,36.271
2025-06-13 23:30:00,36.274,36.319,36.258,36.314
2025-06-13 23:45:00,36.311,36.341,36.298,36.309
2025-06-16 01:00:00,36.316,36.385,36.279,36.369
2025-06-16 01:15:00,36.368,36.38,36.236,36.241
2025-06-16 01:30:00,36.243,36.269,36.068,36.222
2025-06-16 01:45:00,36.219,36.323,36.219,36.254
2025-06-16 02:00:00,36.253,36.341,36.238,36.341
2025-06-16 02:15:00,36.343,36.377,36.268,36.341
2025-06-16 02:30:00,36.339,36.357,36.3,36.307
2025-06-16 02:45:00,36.306,36.319,36.24,36.28
2025-06-16 03:00:00,36.278,36.299,36.166,36.27
2025-06-16 03:15:00,36.269,36.284,36.211,36.242
2025-06-16 03:30:00,36.241,36.242,36.179,36.181
2025-06-16 03:45:00,36.18,36.207,36.139,36.187
2025-06-16 04:00:00,36.183,36.194,36.113,36.155
2025-06-16 04:15:00,36.149,36.176,36.085,36.111
2025-06-16 04:30:00,36.11,36.15,36.087,36.133
2025-06-16 04:45:00,36.131,36.179,36.131,36.156
2025-06-16 05:00:00,36.157,36.324,36.156,36.304
2025-06-16 05:15:00,36.304,36.371,36.304,36.335
2025-06-16 05:30:00,36.335,36.349,36.269,36.315
2025-06-16 05:45:00,36.314,36.327,36.23,36.306
2025-06-16 06:00:00,36.305,36.369,36.256,36.348
2025-06-16 06:15:00,36.344,36.376,36.28,36.281
2025-06-16 06:30:00,36.281,36.281,36.179,36.186
2025-06-16 06:45:00,36.189,36.233,36.178,36.229
2025-06-16 07:00:00,36.229,36.269,36.219,36.221
2025-06-16 07:15:00,36.224,36.248,36.211,36.244
2025-06-16 07:30:00,36.244,36.26,36.22,36.236
2025-06-16 07:45:00,36.236,36.237,36.187,36.212
2025-06-16 08:00:00,36.212,36.331,36.186,36.296
2025-06-16 08:15:00,36.296,36.363,36.28,36.348
2025-06-16 08:30:00,36.349,36.357,36.215,36.253
2025-06-16 08:45:00,36.25,36.347,36.235,36.325
2025-06-16 09:00:00,36.324,36.383,36.324,36.355
2025-06-16 09:15:00,36.351,36.373,36.311,36.327
2025-06-16 09:30:00,36.331,36.541,36.331,36.537
2025-06-16 09:45:00,36.535,36.535,36.371,36.441
2025-06-16 10:00:00,36.439,36.527,36.376,36.422
2025-06-16 10:15:00,36.424,36.511,36.33,36.476
2025-06-16 10:30:00,36.475,36.521,36.458,36.5
2025-06-16 10:45:00,36.501,36.511,36.4,36.436
2025-06-16 11:00:00,36.438,36.463,36.405,36.457
2025-06-16 11:15:00,36.459,36.476,36.33,36.335
2025-06-16 11:30:00,36.33,36.465,36.326,36.452
2025-06-16 11:45:00,36.45,36.46,36.389,36.398
2025-06-16 12:00:00,36.394,36.419,36.384,36.385
2025-06-16 12:15:00,36.384,36.422,36.362,36.417
2025-06-16 12:30:00,36.403,36.422,36.361,36.362
2025-06-16 12:45:00,36.361,36.368,36.278,36.318
2025-06-16 13:00:00,36.317,36.399,36.317,36.38
2025-06-16 13:15:00,36.379,36.379,36.312,36.376
2025-06-16 13:30:00,36.377,36.426,36.363,36.397
2025-06-16 13:45:00,36.398,36.413,36.341,36.389
2025-06-16 14:00:00,36.389,36.421,36.335,36.407
2025-06-16 14:15:00,36.406,36.438,36.365,36.386
2025-06-16 14:30:00,36.383,36.383,36.282,36.305
2025-06-16 14:45:00,36.303,36.335,36.268,36.297
2025-06-16 15:00:00,36.302,36.386,36.284,36.383
2025-06-16 15:15:00,36.384,36.412,36.361,36.374
2025-06-16 15:30:00,36.375,36.457,36.326,36.415
2025-06-16 15:45:00,36.412,36.478,36.41,36.452
2025-06-16 16:00:00,36.453,36.489,36.363,36.409
2025-06-16 16:15:00,36.407,36.423,36.327,36.42
2025-06-16 16:30:00,36.42,36.463,36.26,36.321
2025-06-16 16:45:00,36.32,36.448,36.187,36.229
2025-06-16 17:00:00,36.235,36.375,36.222,36.345
2025-06-16 17:15:00,36.341,36.361,36.222,36.225
2025-06-16 17:30:00,36.229,36.361,36.213,36.357
2025-06-16 17:45:00,36.357,36.409,36.346,36.353
2025-06-16 18:00:00,36.353,36.411,36.349,36.396
2025-06-16 18:15:00,36.396,36.426,36.36,36.394
2025-06-16 18:30:00,36.396,36.444,36.356,36.437
2025-06-16 18:45:00,36.438,36.465,36.371,36.391
2025-06-16 19:00:00,36.389,36.407,36.361,36.382
2025-06-16 19:15:00,36.382,36.383,36.327,36.362
2025-06-16 19:30:00,36.362,36.383,36.34,36.374
2025-06-16 19:45:00,36.373,36.398,36.358,36.388
2025-06-16 20:00:00,36.389,36.415,36.341,36.362
2025-06-16 20:15:00,36.362,36.403,36.354,36.39
2025-06-16 20:30:00,36.391,36.403,36.344,36.365
2025-06-16 20:45:00,36.365,36.375,36.321,36.343
2025-06-16 21:00:00,36.34,36.346,36.295,36.309
2025-06-16 21:15:00,36.306,36.334,36.295,36.308
2025-06-16 21:30:00,36.311,36.323,36.296,36.304
2025-06-16 21:45:00,36.305,36.33,36.28,36.323
2025-06-16 22:00:00,36.322,36.322,36.28,36.282
2025-06-16 22:15:00,36.284,36.317,36.272,36.311
2025-06-16 22:30:00,36.3,36.337,36.3,36.335
2025-06-16 22:45:00,36.335,36.345,36.292,36.322
2025-06-16 23:00:00,36.31,36.333,36.296,36.306
2025-06-16 23:15:00,36.308,36.326,36.305,36.324
2025-06-16 23:30:00,36.318,36.325,36.303,36.315
2025-06-16 23:45:00,36.316,36.325,36.298,36.305
2025-06-17 01:00:00,36.297,36.318,36.282,36.312
2025-06-17 01:15:00,36.313,36.322,36.293,36.306
2025-06-17 01:30:00,36.306,36.316,36.294,36.312
2025-06-17 01:45:00,36.311,36.326,36.296,36.315
2025-06-17 02:00:00,36.31,36.37,36.305,36.364
2025-06-17 02:15:00,36.365,36.387,36.359,36.37
2025-06-17 02:30:00,36.368,36.369,36.274,36.275
2025-06-17 02:45:00,36.276,36.333,36.269,36.318
2025-06-17 03:00:00,36.32,36.326,36.229,36.32
2025-06-17 03:15:00,36.32,36.387,36.282,36.365
2025-06-17 03:30:00,36.368,36.377,36.34,36.357
2025-06-17 03:45:00,36.356,36.362,36.249,36.274
2025-06-17 04:00:00,36.272,36.354,36.272,36.312
2025-06-17 04:15:00,36.313,36.363,36.291,36.347
2025-06-17 04:30:00,36.346,36.381,36.321,36.368
2025-06-17 04:45:00,36.366,36.384,36.319,36.369
2025-06-17 05:00:00,36.37,36.412,36.324,36.401
2025-06-17 05:15:00,36.4,36.409,36.378,36.39
2025-06-17 05:30:00,36.392,36.437,36.392,36.416
2025-06-17 05:45:00,36.411,36.422,36.325,36.346
2025-06-17 06:00:00,36.34,36.39,36.259,36.277
2025-06-17 06:15:00,36.281,36.292,36.201,36.275
2025-06-17 06:30:00,36.279,36.289,36.249,36.26
2025-06-17 06:45:00,36.259,36.261,36.111,36.222
2025-06-17 07:00:00,36.221,36.363,36.22,36.359
2025-06-17 07:15:00,36.363,36.41,36.355,36.373
2025-06-17 07:30:00,36.384,36.404,36.372,36.383
2025-06-17 07:45:00,36.384,36.422,36.375,36.407
2025-06-17 08:00:00,36.406,36.429,36.387,36.417
2025-06-17 08:15:00,36.415,36.432,36.398,36.413
2025-06-17 08:30:00,36.416,36.423,36.374,36.393
2025-06-17 08:45:00,36.396,36.446,36.389,36.414
2025-06-17 09:00:00,36.411,36.46,36.361,36.436
2025-06-17 09:15:00,36.437,36.477,36.42,36.46
2025-06-17 09:30:00,36.466,36.475,36.388,36.391
2025-06-17 09:45:00,36.394,36.488,36.394,36.44
2025-06-17 10:00:00,36.439,36.463,36.377,36.397
2025-06-17 10:15:00,36.394,36.462,36.382,36.387
2025-06-17 10:30:00,36.386,36.46,36.363,36.451
2025-06-17 10:45:00,36.451,36.477,36.393,36.451
2025-06-17 11:00:00,36.451,36.478,36.441,36.473
2025-06-17 11:15:00,36.474,36.476,36.421,36.462
2025-06-17 11:30:00,36.461,36.472,36.405,36.447
2025-06-17 11:45:00,36.445,36.468,36.393,36.423
2025-06-17 12:00:00,36.424,36.485,36.349,36.463
2025-06-17 12:15:00,36.463,36.481,36.441,36.446
2025-06-17 12:30:00,36.445,36.565,36.432,36.565
2025-06-17 12:45:00,36.563,36.574,36.522,36.559
2025-06-17 13:00:00,36.559,36.736,36.542,36.732
2025-06-17 13:15:00,36.731,37.156,36.731,37.011
