time,open,high,low,close
2025-08-11 12:15:00,147.533,147.605,147.533,147.578
2025-08-11 12:30:00,147.578,147.643,147.578,147.622
2025-08-11 12:45:00,147.622,147.699,147.605,147.681
2025-08-11 13:00:00,147.677,147.725,147.667,147.71
2025-08-11 13:15:00,147.71,147.718,147.66,147.672
2025-08-11 13:30:00,147.677,147.705,147.669,147.681
2025-08-11 13:45:00,147.681,147.736,147.673,147.727
2025-08-11 14:00:00,147.727,147.787,147.711,147.767
2025-08-11 14:15:00,147.766,147.895,147.76,147.863
2025-08-11 14:30:00,147.865,147.894,147.849,147.857
2025-08-11 14:45:00,147.857,147.938,147.797,147.858
2025-08-11 15:00:00,147.859,147.935,147.84,147.908
2025-08-11 15:15:00,147.909,147.934,147.822,147.886
2025-08-11 15:30:00,147.886,147.94,147.857,147.868
2025-08-11 15:45:00,147.868,147.878,147.801,147.802
2025-08-11 16:00:00,147.802,147.882,147.779,147.855
2025-08-11 16:15:00,147.855,147.916,147.823,147.877
2025-08-11 16:30:00,147.877,147.935,147.857,147.875
2025-08-11 16:45:00,147.873,147.922,147.826,147.878
2025-08-11 17:00:00,147.878,148.036,147.866,147.963
2025-08-11 17:15:00,147.963,148.006,147.943,148.005
2025-08-11 17:30:00,148.005,148.03,147.959,147.979
2025-08-11 17:45:00,147.979,148.065,147.976,148.04
2025-08-11 18:00:00,148.038,148.083,147.991,148.043
2025-08-11 18:15:00,148.046,148.105,147.957,147.966
2025-08-11 18:30:00,147.969,148.001,147.938,147.955
2025-08-11 18:45:00,147.955,148.013,147.936,147.988
2025-08-11 19:00:00,147.989,148.004,147.933,147.945
2025-08-11 19:15:00,147.944,147.946,147.904,147.934
2025-08-11 19:30:00,147.936,148.005,147.932,148.005
2025-08-11 19:45:00,147.998,148.022,147.98,147.983
2025-08-11 20:00:00,147.981,148.044,147.969,148.042
2025-08-11 20:15:00,148.043,148.059,148.025,148.033
2025-08-11 20:30:00,148.033,148.053,147.982,147.987
2025-08-11 20:45:00,147.988,148.014,147.964,147.986
2025-08-11 21:00:00,147.986,148.01,147.975,148.008
2025-08-11 21:15:00,148.008,148.035,147.999,148.0
2025-08-11 21:30:00,148.0,148.092,147.997,148.074
2025-08-11 21:45:00,148.074,148.158,148.07,148.128
2025-08-11 22:00:00,148.127,148.151,148.113,148.139
2025-08-11 22:15:00,148.14,148.183,148.129,148.168
2025-08-11 22:30:00,148.168,148.195,148.162,148.184
2025-08-11 22:45:00,148.185,148.231,148.184,148.222
2025-08-11 23:00:00,148.222,148.243,148.177,148.178
2025-08-11 23:15:00,148.178,148.182,148.106,148.107
2025-08-11 23:30:00,148.114,148.126,148.088,148.093
2025-08-11 23:45:00,148.092,148.143,148.092,148.133
2025-08-12 00:00:00,148.06,148.082,147.964,148.075
2025-08-12 00:15:00,148.075,148.103,148.072,148.092
2025-08-12 00:30:00,148.092,148.12,148.077,148.109
2025-08-12 00:45:00,148.109,148.117,148.088,148.088
2025-08-12 01:00:00,148.088,148.203,148.083,148.181
2025-08-12 01:15:00,148.183,148.183,148.132,148.15
2025-08-12 01:30:00,148.15,148.221,148.149,148.215
2025-08-12 01:45:00,148.215,148.228,148.183,148.186
2025-08-12 02:00:00,148.187,148.214,148.183,148.194
2025-08-12 02:15:00,148.195,148.204,148.157,148.161
2025-08-12 02:30:00,148.162,148.195,148.161,148.178
2025-08-12 02:45:00,148.178,148.179,148.112,148.144
2025-08-12 03:00:00,148.143,148.263,148.123,148.247
2025-08-12 03:15:00,148.247,148.356,148.231,148.299
2025-08-12 03:30:00,148.299,148.356,148.273,148.334
2025-08-12 03:45:00,148.334,148.425,148.299,148.398
2025-08-12 04:00:00,148.398,148.398,148.248,148.299
2025-08-12 04:15:00,148.299,148.378,148.29,148.341
2025-08-12 04:30:00,148.341,148.341,148.202,148.222
2025-08-12 04:45:00,148.222,148.296,148.222,148.295
2025-08-12 05:00:00,148.296,148.326,148.25,148.31
2025-08-12 05:15:00,148.31,148.333,148.274,148.285
2025-08-12 05:30:00,148.288,148.319,148.256,148.307
2025-08-12 05:45:00,148.31,148.332,148.281,148.288
2025-08-12 06:00:00,148.288,148.319,148.261,148.294
2025-08-12 06:15:00,148.294,148.38,148.292,148.368
2025-08-12 06:30:00,148.369,148.42,148.365,148.395
2025-08-12 06:45:00,148.394,148.437,148.368,148.408
2025-08-12 07:00:00,148.41,148.435,148.386,148.419
2025-08-12 07:15:00,148.419,148.437,148.405,148.418
