time,open,high,low,close
2026-03-28 23:00:00,1.3436,1.3468,1.3434,1.3458
2026-03-28 23:15:00,1.3459,1.3463,1.3437,1.3438
2026-03-28 23:30:00,1.3439,1.3449,1.3433,1.3437
2026-03-28 23:45:00,1.3437,1.3463,1.3437,1.3462
2026-03-29 00:00:00,1.3433,1.3448,1.3431,1.3445
2026-03-29 00:15:00,1.3445,1.3455,1.3433,1.3443
2026-03-29 00:30:00,1.3441,1.3446,1.3433,1.3444
2026-03-29 00:45:00,1.3444,1.3446,1.3384,1.3403
2026-03-29 01:00:00,1.3403,1.3418,1.339,1.3396
2026-03-29 01:15:00,1.3396,1.3427,1.3384,1.3421
2026-03-29 01:30:00,1.3422,1.3422,1.3374,1.3378
2026-03-29 01:45:00,1.3378,1.3404,1.3377,1.3403
2026-03-29 02:00:00,1.3404,1.3404,1.3294,1.3333
2026-03-29 02:15:00,1.3333,1.3333,1.3298,1.3321
2026-03-29 02:30:00,1.3321,1.3346,1.3308,1.3309
2026-03-29 02:45:00,1.3309,1.3328,1.3299,1.332
2026-03-29 03:00:00,1.332,1.3345,1.3315,1.332
2026-03-29 03:15:00,1.3321,1.3333,1.3286,1.3306
2026-03-29 03:30:00,1.3306,1.3329,1.3291,1.3292
2026-03-29 03:45:00,1.3292,1.332,1.3291,1.3315
2026-03-29 04:00:00,1.3314,1.336,1.3313,1.3349
2026-03-29 04:15:00,1.3348,1.3358,1.3338,1.3349
2026-03-29 04:30:00,1.3349,1.3357,1.3315,1.3339
2026-03-29 04:45:00,1.3338,1.3355,1.3315,1.3345
2026-03-29 05:00:00,1.3344,1.3355,1.3332,1.3353
2026-03-29 05:15:00,1.3353,1.3359,1.3341,1.3349
2026-03-29 05:30:00,1.335,1.336,1.3332,1.336
2026-03-29 05:45:00,1.3359,1.3376,1.3344,1.3354
2026-03-29 06:00:00,1.3353,1.3358,1.334,1.3346
2026-03-29 06:15:00,1.3346,1.3402,1.3339,1.3378
2026-03-29 06:30:00,1.3378,1.3386,1.3361,1.3378
2026-03-29 06:45:00,1.3378,1.338,1.3362,1.3372
2026-03-29 07:00:00,1.3371,1.3372,1.335,1.3362
2026-03-29 07:15:00,1.3363,1.3363,1.3332,1.3349
2026-03-29 07:30:00,1.3348,1.336,1.334,1.3357
2026-03-29 07:45:00,1.3356,1.3365,1.3345,1.335
2026-03-29 08:00:00,1.3348,1.3351,1.3311,1.3316
2026-03-29 08:15:00,1.3316,1.3323,1.33,1.3306
2026-03-29 08:30:00,1.3306,1.3306,1.3292,1.3297
2026-03-29 08:45:00,1.3297,1.3331,1.327,1.3323
2026-03-29 09:00:00,1.3322,1.3359,1.3322,1.3354
2026-03-29 09:15:00,1.3355,1.3371,1.3341,1.3368
2026-03-29 09:30:00,1.3367,1.3395,1.3356,1.3394
2026-03-29 09:45:00,1.3394,1.3421,1.333,1.3337
2026-03-29 10:00:00,1.3337,1.3359,1.3319,1.3328
2026-03-29 10:15:00,1.3327,1.3333,1.3316,1.3321
2026-03-29 10:30:00,1.332,1.3334,1.3314,1.3322
2026-03-29 10:45:00,1.3322,1.3342,1.3314,1.3331
2026-03-29 11:00:00,1.333,1.3343,1.331,1.3322
2026-03-29 11:15:00,1.3322,1.3351,1.3317,1.335
2026-03-29 11:30:00,1.3343,1.3377,1.3339,1.3373
2026-03-29 11:45:00,1.3373,1.338,1.336,1.336
