time,open,high,low,close
2025-06-13 15:30:00,0.93593,0.93621,0.93583,0.93609
2025-06-13 15:45:00,0.93608,0.93639,0.9359,0.93624
2025-06-13 16:00:00,0.93625,0.93634,0.93601,0.93608
2025-06-13 16:15:00,0.93608,0.9363,0.936,0.93613
2025-06-13 16:30:00,0.93612,0.93671,0.93607,0.93668
2025-06-13 16:45:00,0.93668,0.93692,0.93646,0.93674
2025-06-13 17:00:00,0.93667,0.93702,0.93654,0.93671
2025-06-13 17:15:00,0.93671,0.93707,0.93649,0.93702
2025-06-13 17:30:00,0.93702,0.93704,0.93643,0.93645
2025-06-13 17:45:00,0.93645,0.93737,0.93644,0.93737
2025-06-13 18:00:00,0.93733,0.93797,0.9372,0.93764
2025-06-13 18:15:00,0.93764,0.93863,0.93761,0.93862
2025-06-13 18:30:00,0.93862,0.93873,0.93816,0.93845
2025-06-13 18:45:00,0.93845,0.93859,0.93776,0.93792
2025-06-13 19:00:00,0.93793,0.93798,0.93725,0.93766
2025-06-13 19:15:00,0.93766,0.93829,0.93761,0.93774
2025-06-13 19:30:00,0.93775,0.93795,0.93765,0.93771
2025-06-13 19:45:00,0.93771,0.93772,0.93726,0.93748
2025-06-13 20:00:00,0.93748,0.93748,0.93707,0.93722
2025-06-13 20:15:00,0.93722,0.93723,0.937,0.93706
2025-06-13 20:30:00,0.93706,0.93724,0.93695,0.93699
2025-06-13 20:45:00,0.93699,0.93715,0.93683,0.93702
2025-06-13 21:00:00,0.93702,0.93708,0.93659,0.93667
2025-06-13 21:15:00,0.93667,0.93682,0.93643,0.93647
2025-06-13 21:30:00,0.93647,0.93647,0.93605,0.93609
2025-06-13 21:45:00,0.93609,0.93663,0.93608,0.93658
2025-06-13 22:00:00,0.93657,0.93673,0.93644,0.93667
2025-06-13 22:15:00,0.93666,0.93672,0.93641,0.93641
2025-06-13 22:30:00,0.93641,0.93662,0.93637,0.9366
2025-06-13 22:45:00,0.9366,0.93667,0.93644,0.93662
2025-06-13 23:00:00,0.93662,0.93678,0.93634,0.93677
2025-06-13 23:15:00,0.93678,0.93678,0.93644,0.93647
2025-06-13 23:30:00,0.93647,0.93674,0.93619,0.93672
2025-06-13 23:45:00,0.93671,0.93718,0.9362,0.93676
2025-06-16 00:00:00,0.93379,0.93599,0.93281,0.93589
2025-06-16 00:15:00,0.93589,0.93622,0.93589,0.93617
2025-06-16 00:30:00,0.9362,0.93632,0.93562,0.93614
2025-06-16 00:45:00,0.93613,0.93614,0.93465,0.93505
2025-06-16 01:00:00,0.93509,0.93649,0.93485,0.93569
2025-06-16 01:15:00,0.9357,0.93638,0.9357,0.93617
2025-06-16 01:30:00,0.93617,0.93655,0.93609,0.93638
2025-06-16 01:45:00,0.93637,0.93708,0.93631,0.93634
2025-06-16 02:00:00,0.93632,0.93657,0.93604,0.93642
2025-06-16 02:15:00,0.93642,0.93673,0.93636,0.93663
2025-06-16 02:30:00,0.93662,0.93669,0.93649,0.93663
2025-06-16 02:45:00,0.93663,0.93682,0.93656,0.93674
